Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
left,136.40712198184613,125.69359102578355,160.78353418612917,176.6450495564081,167.55749382645305,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,147.76021424080804,125.97877186177837,158.37784334765414,171.31530494819614,170.02797920259175,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,149.12956567619656,126.32147337364475,158.01987501141227,33.85622386197442,53.65354081118545,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,141.98596495495957,125.39730886697237,162.33653083785524,43.20793758655999,59.62381007330327,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,117.1993604759611,111.59761304643251,164.89232601759875,175.30481874228593,170.60851648362475,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,105.66078702029642,114.94554338678043,166.8237388876757,179.09669878408826,166.90352757539213,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,66.76736807964218,101.56551809527275,170.67672924579696,179.12400621619395,172.65306701344494,90.0,90.0,90.0,90.0,-90.0,Jumping Jacks
left,44.68327866294692,111.1729726192689,174.45233432501877,179.55672763109834,175.3904158603557,90.0,90.0,90.0,90.0,-90.0,Jumping Jacks
left,29.623225202644583,146.60041841790678,177.70626364300992,178.1431289550106,177.8259556132355,90.0,90.0,90.0,90.0,-90.0,Jumping Jacks
left,25.821678553848514,121.16816580805622,175.35280173482153,178.9882966107105,177.19575209752045,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,21.33497430365197,164.47558774589658,177.72955210634598,179.22525694827942,179.65186267547372,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,14.971031882446415,170.83742865756687,178.23161369177922,179.7057796602919,177.94324910684833,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.056077547258166,174.45643709413713,177.87986616981334,179.2643984648284,176.71300048455794,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,8.427967929503899,176.5198334526048,177.83802322248854,179.41688890160134,176.37044841038684,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.295731850053297,174.5762781943336,176.81688964170567,177.84609258107295,175.52994910638557,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.448610703289416,170.77081276842242,177.36900796378768,178.71299052846916,176.00219649409618,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,12.704059531401917,158.8090632578729,176.42187802020953,179.7295273605644,177.43021632065393,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,17.06883198651149,153.49506455066356,176.59931538008624,178.4639580456709,179.46173535293312,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,29.353409543332173,142.0310708456458,174.9586688385887,178.29376574565012,178.27932815840245,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,38.13040541336573,122.12889846786346,172.67719307973647,177.63147429424976,175.0689096042123,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,58.32984104964438,100.65583173358642,168.8131670691112,178.80015273139472,172.34906302516424,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,77.84245537315581,102.49001409347692,166.17456543466474,179.56229638705094,170.27358260446266,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,93.51742159355047,105.27667329830842,163.62990135156744,179.42189754813288,167.28115547413424,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,114.70586703782456,114.36220309471327,161.64889187713527,179.95783851044436,165.47991676164716,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,133.08982680315987,113.35276607623186,158.65994554718029,179.79224186688165,161.5692135085407,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,144.931334624018,116.22187407916297,156.49269375275907,179.7315592195124,159.55728248718157,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,151.95573924253068,120.39184438900855,154.66487311304633,178.49004889790115,158.69574037540812,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,151.27298743348385,124.26705619593824,156.58554187563448,179.7222240487941,158.583827854425,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,137.39042265492054,117.9505868329743,158.45638181054605,179.32880929997543,161.0750213126874,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,134.30244154155608,131.98215128649457,157.87907817963708,175.6922667906116,164.25515595692693,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,100.77176586137543,120.59062555260772,160.1272866421422,175.8129599747056,166.77845399958076,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,76.26393181733017,123.45852382217255,164.45155684443648,175.9572806657125,171.1783214063519,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,50.22134964638999,150.28047197457204,170.6776830123475,178.86644888563106,174.69263324546944,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,37.31573075160264,162.92264452985316,173.93189220786462,179.9696337317279,176.91131356942535,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,25.552743014816862,166.6265156854477,176.52432237788642,179.77302998907405,179.92782303143983,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,16.615201983562837,169.48226982320526,177.21211933501016,179.42822230316716,179.39713496308855,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.566043689100193,173.90535080459264,176.41443461170783,178.55206852852518,177.517337001187,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,8.439585369881623,176.90207358778454,176.4333514224885,177.9525231753155,176.76303853109036,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,8.427479692206445,175.67831485842322,176.09035511165092,176.66749881759918,175.72180226528337,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.32798552466489,172.99115253834435,176.34483668209592,177.87525884722055,176.81272863059868,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,11.336638406996292,158.83815882931847,176.08410710382893,179.21971442099232,178.3342491802035,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,16.85889920389193,158.51707591122047,175.5580384403495,179.96584664379498,179.63599766936753,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,28.878072235450695,144.73820478406856,174.5913787503616,178.2258151960848,177.40426846002654,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,39.94630973820058,129.1168769756705,172.54689733768188,176.97314148864174,174.0551738845202,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,55.569770633294176,100.87386554448753,168.11413172061026,179.66670733851532,172.1434430143607,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,72.44937585676085,98.46633178907167,165.1424931128041,179.1547972572273,170.30612325052266,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,89.16386534849764,103.17310317119524,162.14271645012678,179.63184081094792,166.5878957335322,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,114.5708818595408,112.51231135078777,160.53795647312447,179.62297465001348,163.79502992787866,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,135.2657517681094,115.58292339559964,156.4155817032223,178.31420204896997,161.3836320822467,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,148.41971894766925,122.82977478256655,155.10345812461205,179.98308714016846,158.07771120298875,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,153.66397619704617,129.24681193674937,153.43973807585974,179.18712084814294,156.92179776509857,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,151.49684308484927,132.82683507294544,155.6368179533063,179.6229730703144,157.83568173402168,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,135.29843594127155,122.90621228326805,158.61032189725762,179.2727528919948,159.9385897874777,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,120.43636375259197,125.24236300108382,159.41986017445268,177.11808220061175,164.39485345609702,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,78.79316870332684,107.64087197084928,162.5232694587409,176.2310389137159,168.82829745649144,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,54.347095688217586,116.83675290737563,166.71701467647551,176.8106778151766,172.55403545257255,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,34.76876441924656,154.65382019126565,172.51139943697447,179.47186349268992,175.8125723917055,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,25.699383007342714,162.78078641207725,174.90506298233842,179.22736498136064,177.52713446846994,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,15.745373319816617,167.17372461842317,176.72347380319292,179.94975812773725,179.48501377162978,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.941486464616807,171.24628954918865,176.98096850789472,179.48113035224014,178.31815956166085,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,8.694061160287317,177.74816462920052,176.1511106167245,177.6835578051343,176.72290701020884,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,8.308902552813356,177.72516069899302,176.02928436704622,176.3881240398431,175.53922112604357,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.385905932747383,173.89202985794063,176.31939902581686,177.05069191204336,176.04213511774256,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,11.706894326807761,175.2917830829271,175.7355922059417,177.15463689045734,176.69703303456683,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,11.768654026187278,155.63366133013622,175.19907789919893,178.69536332842296,178.82516305363296,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,19.365219047788756,146.43519718280652,174.93234109775682,178.10368103479237,178.74855105473327,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,32.73745218076238,124.24281925129416,172.4752396761631,179.2573271777835,175.98681106901526,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,43.39082034572426,103.59971261862275,169.67395349162092,179.5081583397578,173.18481697351356,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,66.37176635173392,92.89196921525023,166.15190491409126,179.93589817808243,170.0447344049695,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,86.93631365174139,101.35453003502053,163.8513009226887,179.90989261154934,167.5832642557659,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,115.53478370364421,114.62436761698382,161.36282506813802,178.52190293152177,163.3172197818985,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,131.48035215485638,118.54963586277003,159.6722689043536,179.12502566127625,161.69445424855533,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,146.61445059071022,119.1662152963489,157.6844067842198,178.20894124794037,158.48031411502245,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,154.003008338355,125.20495354737557,156.1593156690426,179.1473580768164,157.4095521799501,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,152.97779203129306,127.38446953374762,157.39230659484014,179.0392427242856,158.27878977815982,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,147.6412894805122,128.58267578898494,158.7542521898851,179.2898793271342,159.8215914023205,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,137.4975200268459,127.94687557397359,158.33022277732894,176.95408666416,163.21557767491788,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,114.55851123044873,117.1999411331557,160.75013243621243,177.42120668752298,165.49923298820406,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,91.54402077327521,107.1032827907157,165.8347640343217,177.93981090383437,170.40842438674545,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,72.50852610669901,104.09407689413605,170.6401266004398,179.07688639494447,172.59742604911966,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,49.26461003748241,112.18138167430556,174.3661400985706,177.999725147277,175.75381881615021,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,37.507802977423914,125.89123060584676,174.7764406673563,179.2425053320174,178.06455984397377,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,24.10174193132603,140.11392847324512,175.1558689739173,179.91663096893154,179.67667025948123,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,20.735238281364243,145.969638973044,174.70744406579323,178.9870311937799,179.28567614559117,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,16.99117705290561,162.2374520830497,174.26080437321426,178.79497821455593,178.97700796055892,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,13.913944654411083,169.3560672502637,174.5609624916953,179.27204536579922,179.19670366999927,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.51297699057497,172.9965537297496,175.05001447258792,179.63358923252449,179.90321071251097,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,7.9026695762216885,174.9752317497933,174.71021083947784,179.83703996064833,179.95247637166102,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,7.331757546130172,178.76733765676187,175.00352834545396,179.52305583744106,179.77490121890156,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,7.535596809311393,179.44238436350128,175.30056347948232,179.38933617444687,179.63638001726164,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,8.048266259056646,177.45346494910734,175.4028316775377,179.88364747316757,179.99319150019053,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,8.757514548128176,176.56547825121177,175.42752568744086,179.89324344948736,179.97704995638549,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.343376593258466,176.35808150581494,175.51806260097135,179.74385330372186,179.8507719893828,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.597041767284294,176.5806510646154,175.75152395278656,179.28434728520187,179.55529477924873,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.775906166160214,176.64802751741104,175.8147214847958,179.09542726847377,179.37891512649568,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.896597904893799,176.59579833628723,175.7054564923462,179.31177313525205,179.43178489862802,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.921242478899051,176.57727268479536,175.719530684505,179.44147722838645,179.48329141954295,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.897437951049385,176.65875915783712,175.7289577958273,179.5128370612787,179.5070282668164,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.809923880982428,176.69811657265336,175.74543968569003,179.5460357679409,179.49953582596862,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.761678966708766,176.72299019678866,175.74542776309062,179.59355290525,179.50806650709197,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.89130057123301,176.50740976981803,175.7794993089167,179.64386404916593,179.53202023623413,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,9.997387871887186,176.3761460951023,175.79764677071688,179.6895731024548,179.56959166298668,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.030814974976455,176.38327656355148,175.8112472703744,179.7136520579294,179.60517137107504,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.048617908949973,176.36799007099756,175.83090411240443,179.74852493560047,179.64721446690254,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.069561044570923,176.3177306603559,175.9010788416565,179.7508694064951,179.6831711481418,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.077453599262444,176.2739236474532,175.96641912867028,179.7315892410393,179.70131082288285,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.093322785866858,176.15665771742792,176.00651755853295,179.7349555198336,179.7230265761134,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.096235410724496,176.06898065621436,176.0161222192493,179.7457653829128,179.73763834306664,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.091731790513771,176.0010596050907,176.02639084670884,179.76540814058495,179.75814205807342,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.06179540068167,175.99838234386598,176.03128523070106,179.7871237820025,179.77844331529846,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.051082066199927,175.9955569072078,176.03382816708,179.81944658426022,179.8078330050547,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.046964992547712,176.00168243462335,176.03678519611512,179.83844817863167,179.82629792121844,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.039690613612374,175.99972727823504,176.03714353356773,179.86123923495444,179.8467537825564,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.034228542757777,175.99083103422115,176.03839480425586,179.8755902999265,179.86032441544998,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.029420927614506,175.98794713012413,176.0334334992506,179.89555362565827,179.87607750571993,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.019871594498262,176.0046663209771,176.02377169966755,179.91240543356844,179.8857140795607,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.013447494250569,176.01725100925904,176.01755163860747,179.9232384826143,179.8928991198788,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.005790226211541,176.03013539586652,176.01126207377663,179.93323691110135,179.90004863631506,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.005826406172416,176.00710012277534,175.98551154923587,179.96673434652578,179.91790895045077,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.008458479666611,175.98518915886004,175.97052392314595,179.99077595839657,179.9335165471914,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,5.794044887686407,179.04757359447956,174.84609155113841,174.74841286200027,174.48296010639524,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,5.912325042484879,179.27151575521117,174.54249168991186,175.34263086065232,174.73855218868138,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,5.937335910788673,179.39931785090832,174.6667723922575,175.12289083076408,174.5455093959164,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,5.883156965269074,179.27533326388271,175.6366666123657,173.14821737113914,173.50478917400594,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,5.6410353014498575,178.81363350160694,177.71459390438696,169.1095364273445,171.4200901708651,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,5.473559488066629,177.72177566683703,179.54022842828863,165.43661856192168,169.43207797948986,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,4.831145671081571,176.21751276110882,176.86646161599836,160.51954464124424,167.3361722570965,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,4.516131333947179,174.72688216565982,173.13017102928407,157.27175850182383,166.49183334885757,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,6.805470647435247,173.40313413541116,172.3450305001811,156.3342795370246,166.00708729341403,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,10.305497070312752,170.9030489779985,172.17529725747409,156.24726264724538,165.71699912915003,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
left,16.282418172683254,168.68929024405588,172.21904743064098,156.23637189118153,165.62783716774157,90.0,90.0,90.0,90.0,90.0,Jumping Jacks
